date,symbol,side,entry,exit,quantity,setup,confidence,mistake,notes
2025-09-09,EURJPY,BUY,172.609,172.586,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 8-candle streak followed by clean 2-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 172.609. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0219%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-09-10,EURJPY,SELL,172.472,172.51,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 172.472. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0256%. No major emotional behavior simulated.
2025-09-11,EURJPY,BUY,172.802,172.874,10000,Streak Pullback Confirmation,5,overconfidence,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 172.802. Trade exited at configured 172.87400000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0288%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-09-18,EURJPY,BUY,174.351,174.421,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 174.351. Trade exited at configured 174.42100000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0439%. No major emotional behavior simulated.
2025-09-18,EURJPY,SELL,174.244,174.279,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 174.244. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0258%. No major emotional behavior simulated.
2025-09-19,EURJPY,BUY,173.946,173.871,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 173.946. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0383%. No major emotional behavior simulated.
2025-09-26,EURJPY,SELL,174.947,174.937,10000,Streak Pullback Confirmation,4,weak confirmation,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 174.947. Trade exited at configured 174.93700000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0408%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-09-30,EURJPY,BUY,173.847,173.818,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 173.847. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0272%. No major emotional behavior simulated.
2025-10-02,EURJPY,SELL,172.477,172.349,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 172.477. Trade exited at configured 172.34900000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0478%. No major emotional behavior simulated.
2025-10-06,EURJPY,BUY,175.747,175.809,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 175.747. Trade exited at configured 175.80900000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0263%. No major emotional behavior simulated.
2025-10-07,EURJPY,BUY,175.944,175.933,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 175.944. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0257%. No major emotional behavior simulated.
2025-10-08,EURJPY,BUY,177.722,177.607,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 177.722. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0532%. No major emotional behavior simulated.
2025-10-14,EURJPY,BUY,176.414,176.38,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 176.414. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0356%. No major emotional behavior simulated.
2025-10-14,EURJPY,SELL,175.695,175.527,10000,Streak Pullback Confirmation,5,overconfidence,"SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 175.695. Trade exited at configured 175.52700000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0370%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-10-14,EURJPY,BUY,175.739,175.662,10000,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 175.739. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0398%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-10-17,EURJPY,SELL,175.774,175.784,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 175.774. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0289%. No major emotional behavior simulated.
2025-10-20,EURJPY,SELL,175.922,175.94,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 175.922. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0473%. No major emotional behavior simulated.
2025-10-20,EURJPY,SELL,175.842,175.608,10000,Streak Pullback Confirmation,5,revenge trade,"SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 175.842. Trade exited at configured 175.60800000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0294%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-10-21,EURJPY,BUY,176.296,176.396,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 176.296. Trade exited at configured 176.39600000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0452%. No major emotional behavior simulated.
2025-10-22,EURJPY,BUY,176.178,176.112,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 176.178. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0464%. No major emotional behavior simulated.
2025-10-30,EURJPY,BUY,178.455,178.384,10000,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 178.455. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0623%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-10-31,EURJPY,SELL,177.682,177.71,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 177.682. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0238%. No major emotional behavior simulated.
